Entity,Code,Year,Gas (% direct primary energy),Wind (% direct primary energy),Hydro (% direct primary energy),Other renewables (% direct primary energy),Nuclear (% direct primary energy),Solar (% direct primary energy),Coal (% direct primary energy),Oil (% direct primary energy),Biofuels (% direct primary energy)
Thailand,THA,1968,0,0,2.7699943,0,0,0,2.934893,94.29511,
Thailand,THA,1969,0,0,1.9218266,0,0,0,2.9060369,95.172134,
Thailand,THA,1970,0,0,2.8019764,0,0,0,2.6441596,94.55386,
Thailand,THA,1971,0,0,2.9045897,0,0,0,1.8844764,95.21094,
Thailand,THA,1972,0,0,1.9851774,0,0,0,1.1998343,96.814995,
Thailand,THA,1973,0,0,2.038854,0,0,0,1.2126732,96.748474,
Thailand,THA,1974,0,0,2.5886009,0,0,0,1.7658463,95.645546,
Thailand,THA,1975,0,0,3.2851532,0,0,0,1.5490367,95.16581,
Thailand,THA,1976,0,0,3.3316004,0,0,0,1.7028968,94.96551,
Thailand,THA,1977,0,0,2.6865103,0,0,0,1.4712197,95.84227,
Thailand,THA,1978,0,0,1.5947001,0,0,0,1.7403256,96.66497,
Thailand,THA,1979,0,0,2.35389,0,0,0,3.4928858,94.15323,
Thailand,THA,1980,0,0,0.8910186,0,0,0,3.664483,95.4445,
Thailand,THA,1981,1.9634943,0,2.1185687,0,0,0,4.148566,91.76936,
Thailand,THA,1982,9.87176,0,2.6954207,0,0,0,5.3342896,82.09853,
Thailand,THA,1983,10.527882,0,2.3299296,0,0,0,4.6401453,82.502045,
Thailand,THA,1984,14.17937,0,2.3436558,0,0,0,5.2709184,78.206055,
Thailand,THA,1985,17.730698,0,2.0161848,0,0,0,10.070007,70.18311,
Thailand,THA,1986,18.187376,0,2.8849967,0,0,0,9.433125,69.4945,
Thailand,THA,1987,21.655136,0,1.8166834,0.0022035444,0,0,11.695951,64.830025,
Thailand,THA,1988,22.566216,0,1.4703555,0.011938678,0,0,10.640108,65.31138,
Thailand,THA,1989,19.270702,0,1.8986974,0.007429852,0,0,11.288171,67.535,
Thailand,THA,1990,17.427933,0,1.4080006,0.0071861017,0,0,13.031189,68.12569,0
Thailand,THA,1991,19.469667,0,1.1681112,0.007691823,0,0,13.771046,65.58349,0
Thailand,THA,1992,19.215754,0,0.9816219,0.0049237586,0,0,13.417335,66.38036,0
Thailand,THA,1993,19.079205,0,0.7474724,0.0060892347,0,0,13.101536,67.06569,0
Thailand,THA,1994,18.861769,0,0.8139099,0.009382534,0,0,13.532497,66.78245,0
Thailand,THA,1995,17.55212,0,1.0949409,0.023707192,0,0,13.871212,67.458015,0
Thailand,THA,1996,18.061413,0,1.0582598,0.030379426,0,0,14.905517,65.94443,0
Thailand,THA,1997,21.509869,0,0.98619026,0.03808575,0,0,14.594258,62.871593,0
Thailand,THA,1998,24.831642,0,0.76607716,0.04659416,0,0,12.658213,61.69747,0
Thailand,THA,1999,25.878546,0,0.481536,0.06318951,0,0,12.625164,60.95157,0
Thailand,THA,2000,29.06397,0,0.8078593,0.07225037,0,0,12.573724,57.48221,0
Thailand,THA,2001,31.931967,0,0.80274737,0.08074972,0,0,13.271457,53.913074,0
Thailand,THA,2002,32.06027,0,0.8849484,0.09038178,0,0,13.086568,53.87783,0
Thailand,THA,2003,31.73151,0,0.8046988,0.1374882,0,0,12.422815,54.903484,0
Thailand,THA,2004,30.51486,0,0.6046862,0.1888953,0,0,12.785652,55.90209,0.0038172733
Thailand,THA,2005,31.836573,0,0.56318015,0.18433782,0,0,13.382636,53.925983,0.10728242
Thailand,THA,2006,32.225845,0.000012788332,0.7760907,0.19422431,0,0.0035612087,14.0396805,52.56562,0.19496039
Thailand,THA,2007,32.88169,0.00003683433,0.74429256,0.22619176,0,0.0036236004,15.110323,50.87967,0.15417115
Thailand,THA,2008,33.96453,0.000044315482,0.6390522,0.19672455,0,0.0035746598,16.026146,48.6085,0.56142145
Thailand,THA,2009,33.75067,0.00008852765,0.61666024,0.19939066,0,0.003930628,15.483046,49.218636,0.72758013
Thailand,THA,2010,35.843624,0.0003255377,0.44357026,0.27921355,0,0.0048382664,14.890175,47.82898,0.709276
Thailand,THA,2011,36.006016,0.0004062228,0.6446693,0.32327595,0,0.007672737,14.828667,47.50036,0.6889373
Thailand,THA,2012,36.929726,0.0013044829,0.6402223,0.3566201,0,0.037851572,14.546188,46.644585,0.84349394
Thailand,THA,2013,36.862293,0.026501685,0.40827706,0.42444324,0,0.094861455,14.222733,46.828907,1.1319818
Thailand,THA,2014,36.59542,0.02901565,0.37834448,0.4922009,0,0.14166927,15.231049,45.8459,1.2863936
Thailand,THA,2015,36.49435,0.02348886,0.269315,0.525408,0,0.17029424,14.614205,46.55509,1.3478472
Thailand,THA,2016,35.585495,0.024279991,0.24935044,0.6204836,0,0.23766242,14.640503,47.289635,1.3525863
Thailand,THA,2017,34.767143,0.0769845,0.32537484,0.6451405,0,0.3153658,14.498405,47.896374,1.475213
Thailand,THA,2018,33.915146,0.111265875,0.5151056,0.7964382,0,0.3076254,15.097835,47.68032,1.5762547
Thailand,THA,2019,34.614834,0.24938661,0.428779,0.8553669,0,0.34968486,13.48542,48.252735,1.7637905
Thailand,THA,2020,34.42899,0.27042195,0.33360225,0.85983044,0,0.3791802,15.591891,46.22797,1.9081123
Thailand,THA,2021,34.338116,0.26805124,0.3315941,0.94822466,,0.3829011,16.388767,45.56573,1.7766191
Trinidad and Tobago,TTO,1965,33.985214,0,0,0,0,0,0,66.014786,
Trinidad and Tobago,TTO,1966,37.52021,0,0,0,0,0,0,62.47979,
Trinidad and Tobago,TTO,1967,38.848564,0,0,0,0,0,0,61.15144,
Trinidad and Tobago,TTO,1968,39.541607,0,0,0,0,0,0,60.458397,
Trinidad and Tobago,TTO,1969,38.53754,0,0,0,0,0,0,61.462456,
Trinidad and Tobago,TTO,1970,42.79201,0,0,0,0,0,0,57.20799,
Trinidad and Tobago,TTO,1971,41.334476,0,0,0.07763384,0,0,0,58.58789,
Trinidad and Tobago,TTO,1972,30.98207,0,0,0.056299597,0,0,0,68.96163,
Trinidad and Tobago,TTO,1973,29.993586,0,0,0.047022056,0,0,0,69.9594,
Trinidad and Tobago,TTO,1974,28.44601,0,0,0.042080518,0,0,0,71.51191,
Trinidad and Tobago,TTO,1975,32.0902,0,0,0.048052516,0,0,0,67.861755,
Trinidad and Tobago,TTO,1976,32.115284,0,0,0.03529509,0,0,0,67.84942,
Trinidad and Tobago,TTO,1977,36.288517,0,0,0.04107157,0,0,0,63.670414,
Trinidad and Tobago,TTO,1978,43.03599,0,0,0.05144398,0,0,0,56.912567,
Trinidad and Tobago,TTO,1979,50.354374,0,0,0.058232877,0,0,0,49.587395,
Trinidad and Tobago,TTO,1980,59.157597,0,0,0.054287393,0,0,0,40.78811,
Trinidad and Tobago,TTO,1981,61.69212,0,0,0.037557486,0,0,0,38.270317,
Trinidad and Tobago,TTO,1982,63.831364,0,0,0.030290714,0,0,0,36.138344,
Trinidad and Tobago,TTO,1983,67.774635,0,0,0.02759466,0,0,0,32.19777,
Trinidad and Tobago,TTO,1984,72.03854,0,0,0.022743857,0,0,0,27.938711,
Trinidad and Tobago,TTO,1985,71.3655,0,0,0.028781878,0,0,0,28.60572,
Trinidad and Tobago,TTO,1986,70.25808,0,0,0.042349167,0,0,0,29.69957,
Trinidad and Tobago,TTO,1987,78.855576,0,0,0.05349826,0,0,0,21.090927,
Trinidad and Tobago,TTO,1988,82.57225,0,0,0.04238963,0,0,0,17.385363,
Trinidad and Tobago,TTO,1989,84.09038,0,0,0.04149085,0,0,0,15.868128,
Trinidad and Tobago,TTO,1990,78.57354,0,0,0.044583794,0,0,0,21.381874,
Trinidad and Tobago,TTO,1991,79.83328,0,0,0.036057316,0,0,0,20.130663,
Trinidad and Tobago,TTO,1992,72.89114,0,0,0.0408827,0,0,0,27.067986,
Trinidad and Tobago,TTO,1993,77.60616,0,0,0.036196217,0,0,0,22.357643,
Trinidad and Tobago,TTO,1994,83.87776,0,0,0.03903719,0,0,0,16.083206,
Trinidad and Tobago,TTO,1995,83.029854,0,0,0.037120517,0,0,0,16.933031,
Trinidad and Tobago,TTO,1996,82.712135,0,0,0.016871108,0,0,0,17.27099,
Trinidad and Tobago,TTO,1997,89.782814,0,0,0.017868537,0,0,0,10.199317,
Trinidad and Tobago,TTO,1998,88.45182,0,0,0.017603643,0,0,0,11.530579,
Trinidad and Tobago,TTO,1999,81.63459,0,0,0.015838156,0,0,0,18.34957,
Trinidad and Tobago,TTO,2000,82.60738,0,0,0.016836246,0,0.00010691017,0,17.375677,
Trinidad and Tobago,TTO,2001,85.00855,0,0,0.022628559,0,0.0004954874,0,14.968324,
Trinidad and Tobago,TTO,2002,84.3445,0,0,0.018694136,0,0.00069384,0,15.636115,
Trinidad and Tobago,TTO,2003,86.68838,0,0,0.007694177,0,0.00096048974,0,13.302962,
Trinidad and Tobago,TTO,2004,86.71129,0,0,0.013411487,0,0.0012682602,0,13.274026,
Trinidad and Tobago,TTO,2005,89.0509,0,0,0.011963866,0,0.0012719765,0,10.9358635,
Trinidad and Tobago,TTO,2006,89.749855,0,0,0.012105611,0,0.0012506027,0,10.236789,
Trinidad and Tobago,TTO,2007,88.695145,0,0,0.008578291,0,0.0013007399,0,11.294977,
Trinidad and Tobago,TTO,2008,87.78909,0,0,0.009164696,0,0.001434275,0,12.20031,
Trinidad and Tobago,TTO,2009,88.200554,0,0,0.008779176,0,0.0016333888,0,11.789032,
Trinidad and Tobago,TTO,2010,88.68472,0,0,0,0,0.0017121127,0,11.313566,
Trinidad and Tobago,TTO,2011,89.178535,0,0,0,0,0.0017433978,0,10.819723,
Trinidad and Tobago,TTO,2012,89.50275,0,0,0,0,0.0017709493,0,10.495481,
Trinidad and Tobago,TTO,2013,88.391754,0,0,0,0,0.0017386865,0,11.606514,
Trinidad and Tobago,TTO,2014,89.52286,0,0,0,0,0.0019589316,0,10.475184,
Trinidad and Tobago,TTO,2015,88.19292,0,0,0,0,0.0023172,0,11.804767,
Trinidad and Tobago,TTO,2016,85.91468,0,0,0,0,0.0026117456,0,14.082707,
Trinidad and Tobago,TTO,2017,87.67953,0,0,0,0,0.0024613286,0,12.318007,
Trinidad and Tobago,TTO,2018,87.71338,0,0,0,0,0.002357563,0,12.28426,
Trinidad and Tobago,TTO,2019,90.50593,0,0,0,0,0.0024188987,0,9.491654,
Trinidad and Tobago,TTO,2020,90.23779,0,0,0,0,0.0027832564,0,9.759426,
Trinidad and Tobago,TTO,2021,91.36642,0,0,0,,0.0027362744,0,8.630854,
Turkey,TUR,1965,0,0,2.5060425,0.11500884,0,0,49.088184,48.290764,
Turkey,TUR,1966,0,0,2.3363914,0.12191085,0,0,47.46221,50.07949,
Turkey,TUR,1967,0,0,2.301185,0.1671446,0,0,40.675648,56.856026,
Turkey,TUR,1968,0,0,2.6496153,0.14938931,0,0,38.193626,59.00737,
Turkey,TUR,1969,0,0,2.631804,0.13598685,0,0,37.139233,60.092987,
Turkey,TUR,1970,0,0,2.1603634,0.11824727,0,0,38.356922,59.364464,
Turkey,TUR,1971,0,0,1.6633921,0.10323712,0,0,35.27829,62.955074,
Turkey,TUR,1972,0,0,1.8333637,0.10013065,0,0,33.990658,64.07585,
Turkey,TUR,1973,0,0,1.3012049,0.098462544,0,0,30.34857,68.25176,
Turkey,TUR,1974,0,0,1.6559147,0.102143854,0,0,32.676765,65.56518,
Turkey,TUR,1975,0,0,2.6634731,0.09925539,0,0,31.025515,66.21176,
Turkey,TUR,1976,0,0,3.3981383,0.065326974,0,0,29.271713,67.26482,
Turkey,TUR,1977,0,0,3.1651974,0.08049334,0,0,27.444288,69.31002,
Turkey,TUR,1978,0,0,3.2644267,0.04790959,0,0,26.37088,70.31678,
Turkey,TUR,1979,0,0,3.856283,0.054346044,0,0,28.96507,67.1243,
Turkey,TUR,1980,0,0,4.1117964,0.049276922,0,0,29.640583,66.19836,
Turkey,TUR,1981,0,0,4.5667696,0.039817747,0,0,30.22652,65.16689,
Turkey,TUR,1982,0.112943806,0,4.707215,0,0,0,31.158152,64.0217,
Turkey,TUR,1983,0.117608674,0,3.5723367,0,0,0,32.496544,63.813515,
Turkey,TUR,1984,0.109795704,0,4.0515327,0.006668916,0,0,34.986,60.845993,
Turkey,TUR,1985,0.12942408,0,3.3226411,0.0016551277,0,0,38.28332,58.262955,
Turkey,TUR,1986,1.0071638,0,2.9876578,0.01097164,0,0,38.432236,57.56197,
Turkey,TUR,1987,1.1281173,0,4.2021675,0.013068435,0,0,36.392612,58.264034,
Turkey,TUR,1988,2.4130538,0,6.1515718,0.014534485,0,0,33.125134,58.295704,
Turkey,TUR,1989,6.258417,0,3.7189,0.012977053,0,0,36.416832,53.592873,
Turkey,TUR,1990,6.252326,0,4.481181,0.015506687,0,0,36.10908,53.1419,
Turkey,TUR,1991,7.477641,0,4.2871804,0.022623492,0,0,37.659855,50.552704,
Turkey,TUR,1992,7.8552904,0,4.821119,0.021176774,0,0,36.026962,51.275455,
Turkey,TUR,1993,8.0506,0,5.7644806,0.02275169,0,0,31.19146,54.970707,
Turkey,TUR,1994,8.746576,0,5.32082,0.02261521,0,0,32.05342,53.856575,
Turkey,TUR,1995,10.1569805,0,5.549996,0.048143506,0,0,30.03495,54.20993,
Turkey,TUR,1996,10.886459,0,5.820765,0.03726134,0,0,31.113852,52.14166,
Turkey,TUR,1997,12.714477,0,5.4388556,0.051470652,0,0,33.015347,48.77985,
Turkey,TUR,1998,13.14542,0.00073516637,5.6446075,0.043575317,0,0,33.51905,47.646614,
Turkey,TUR,1999,15.993924,0.0027655363,4.6781406,0.02885601,0,0,31.43206,47.864254,
Turkey,TUR,2000,17.353815,0.0041558733,3.84213,0.030049205,0,0,32.503094,46.266754,
Turkey,TUR,2001,20.782091,0.008450507,3.251536,0.037052225,0,0,29.0633,46.857567,
Turkey,TUR,2002,20.945023,0.006042039,4.2399755,0.029530464,0,0,28.214432,46.565002,
Turkey,TUR,2003,23.79007,0.007286017,4.1923666,0.019888215,0,0,28.727562,43.262833,
Turkey,TUR,2004,23.848343,0.0065004854,5.191792,0.019062081,0,0,28.937881,41.99642,
Turkey,TUR,2005,27.878687,0.0063943844,4.2875433,0.013915913,0,0,27.927843,39.885616,
Turkey,TUR,2006,28.528479,0.012751175,4.3231077,0.014446448,0,0,29.736507,37.384705,
Turkey,TUR,2007,30.599257,0.03170013,3.2368984,0.023018213,0,0,30.938667,35.170467,
Turkey,TUR,2008,31.63414,0.075863,2.9816263,0.027306646,0,0,30.8472,34.433865,
Turkey,TUR,2009,29.954962,0.13283168,3.1941354,0.061059825,0,0,31.920013,34.737007,
Turkey,TUR,2010,30.860037,0.2512522,4.46221,0.086249165,0,0.00020676146,31.498724,32.84132,
Turkey,TUR,2011,33.64597,0.3798773,4.2088594,0.08340277,0,0.00023011352,31.684757,29.996908,
Turkey,TUR,2012,32.948044,0.4457612,4.4011393,0.11342425,0,0.0003238419,32.282127,29.809177,
Turkey,TUR,2013,33.948895,0.5835515,4.588178,0.17312911,0,0.00052387675,28.345125,32.360596,
Turkey,TUR,2014,34.04025,0.62174964,2.9660423,0.2515126,0,0.001269763,30.66006,31.45912,
Turkey,TUR,2015,31.465986,0.7977896,4.597159,0.31942773,0,0.01329048,27.661757,35.144596,
Turkey,TUR,2016,29.04082,1.0125456,4.3870535,0.4691794,0,0.068065956,29.1853,35.837032,
Turkey,TUR,2017,31.465916,1.0924577,3.552388,0.55525345,0,0.1762999,28.001972,35.155704,
Turkey,TUR,2018,29.479015,1.2450802,3.740914,0.68990195,0,0.48680535,29.659704,34.698574,
Turkey,TUR,2019,26.886024,1.3474033,5.507422,0.8417682,0,0.5735301,30.22888,34.614975,
Turkey,TUR,2020,29.337553,1.5762823,4.9580183,1.0008373,0,0.6952017,29.989424,32.442688,
Turkey,TUR,2021,33.712536,1.8312253,3.2754962,1.1013813,,0.7547735,28.468946,30.855646,
Turkmenistan,TKM,1985,57.12928,,0.0020964625,,0,,2.6169858,40.25163,
Turkmenistan,TKM,1986,74.35187,,0.0016844324,,0,,2.1026545,23.543785,
Turkmenistan,TKM,1987,74.242935,,0.0016932187,,0,,2.1136222,23.641747,
Turkmenistan,TKM,1988,74.73306,,0.0016818298,,0,,1.7994907,23.465754,
Turkmenistan,TKM,1989,75.140915,,0.0016367987,,0,,2.043194,22.814253,
Turkmenistan,TKM,1990,61.08939,0,0.0019751678,0,0,0,2.8178005,36.090828,
Turkmenistan,TKM,1991,58.294827,0,0.001923262,0,0,0,2.4007823,39.302464,
Turkmenistan,TKM,1992,59.2702,0,0.0028194913,0,0,0,1.0774083,39.649574,
Turkmenistan,TKM,1993,72.20174,0,0.004088865,0,0,0,0,27.794174,
Turkmenistan,TKM,1994,73.77089,0,0.0030664068,0,0,0,0.04457788,26.181469,
Turkmenistan,TKM,1995,70.70832,0,0.003725359,0,0,0,0.054157402,29.233793,
Turkmenistan,TKM,1996,76.31077,0,0.0031969321,0,0,0,0.342059,23.343962,
USSR,OWID_USS,1965,18.01513,0,1.205699,0,0.02754727,0,51.216198,29.535427,
USSR,OWID_USS,1966,18.924103,,1.2801685,,0.028773708,,49.98404,29.782915,
USSR,OWID_USS,1967,19.784502,,1.1725802,,0.029839016,,48.19903,30.814053,
USSR,OWID_USS,1968,20.658457,,1.331991,,0.04011534,,46.204494,31.76494,
USSR,OWID_USS,1969,21.178616,,1.4145943,,0.044615544,,44.958946,32.403225,
USSR,OWID_USS,1970,22.140081,,1.4532658,,0.051276397,,42.418827,33.936543,
USSR,OWID_USS,1971,23.050213,,1.4033328,,0.059953712,,41.21897,34.26752,
USSR,OWID_USS,1972,23.032732,,1.2993906,,0.10396441,,40.254234,35.309677,
USSR,OWID_USS,1973,23.824192,,1.230303,,0.14390174,,38.696507,36.105095,
USSR,OWID_USS,1974,23.978275,,1.2602124,,0.20483923,,36.909985,37.646694,
USSR,OWID_USS,1975,24.901545,,1.1445844,,0.25997117,,36.13134,37.56256,
USSR,OWID_USS,1976,26.431755,,1.189455,,0.33433452,,34.813503,37.23095,
USSR,OWID_USS,1977,27.175669,,1.2361516,,0.42908713,,34.004505,37.154583,
USSR,OWID_USS,1978,27.844938,,1.3710569,,0.42385924,,32.47568,37.88446,
USSR,OWID_USS,1979,28.784492,,1.3534119,,0.46904957,,31.85392,37.539127,
USSR,OWID_USS,1980,29.104849,,1.419732,,0.57057965,,30.299032,38.60581,
USSR,OWID_USS,1981,30.221085,,1.41336,,0.6591252,,29.521317,38.18511,
USSR,OWID_USS,1982,31.801659,,1.2887303,,0.73965365,,29.21846,36.951504,
USSR,OWID_USS,1983,33.44483,,1.3051308,,0.80607647,,28.731133,35.712822,
USSR,OWID_USS,1984,35.368374,,1.4235777,,1.0084746,,27.582655,34.61693,
Ukraine,UKR,1985,31.930763,,0.40246654,,2.002703,,37.115234,28.548828,
Ukraine,UKR,1986,33.29969,,0.39557135,,1.5855668,,36.41141,28.307762,
Ukraine,UKR,1987,33.432083,,0.35003045,,1.839635,,35.456192,28.922066,
Ukraine,UKR,1988,35.971867,,0.44198966,,2.6669984,,33.95292,26.966217,
Ukraine,UKR,1989,37.904175,,0.39108992,,2.568191,,32.27148,26.865059,
Ukraine,UKR,1990,39.868744,0,0.34652308,0,2.510727,0,31.835438,25.438568,
Ukraine,UKR,1991,40.56569,0,0.41325557,0,2.6514351,0,30.25804,26.111586,
Ukraine,UKR,1992,41.181202,0,0.33127287,0,3.0992482,0,35.46688,19.921392,
Ukraine,UKR,1993,42.717842,0,0.53628635,0,3.6553853,0,36.51809,16.572397,
Ukraine,UKR,1994,44.100986,0,0.6941916,0,3.9440255,0,34.368343,16.892448,
Ukraine,UKR,1995,42.410946,0,0.58523303,0,4.1467285,0,34.875534,17.981565,
Ukraine,UKR,1996,53.59713,0,0.5529946,0,5.097967,0,28.591793,12.160121,
Ukraine,UKR,1997,50.301964,0,0.6581014,0,5.3038726,0,29.07427,14.661787,
Ukraine,UKR,1998,48.5865,0.00020897269,1.0963404,0,5.240966,0,31.083572,13.992421,
Ukraine,UKR,1999,52.181297,0.00021124895,1.0086434,0,5.074552,0,31.080547,10.654745,
Ukraine,UKR,2000,52.205986,0.0004221587,0.7932362,0,5.441696,0,31.540981,10.0176735,
Ukraine,UKR,2001,51.340084,0.001142045,0.8588178,0,5.4367766,0,31.152937,11.210239,
Ukraine,UKR,2002,50.773167,0.001577886,0.69046855,0,5.5936055,0,31.500193,11.44098,
Ukraine,UKR,2003,50.526543,0.0021690868,0.6463879,0,5.6960216,0,31.581816,11.547068,
Ukraine,UKR,2004,50.807922,0.0023402902,0.83349794,0,6.1714163,0,30.41314,11.771687,
Ukraine,UKR,2005,50.594128,0.002662437,0.8662029,0,6.2186127,0,30.39137,11.9270315,
Ukraine,UKR,2006,48.484917,0.0024230545,0.89209944,0,6.2462883,0,32.28815,12.086122,
Ukraine,UKR,2007,45.87188,0.0031248117,0.70433253,0.019512713,6.426141,0,34.449375,12.525635,
Ukraine,UKR,2008,45.202312,0.0032417527,0.8293124,0.019018281,6.472052,0,35.01891,12.455157,
Ukraine,UKR,2009,41.820972,0.0036768604,1.020628,0.0118856635,7.090697,0,35.671364,14.38077,
Ukraine,UKR,2010,43.48279,0.0039848164,1.0481662,0.01498291,7.1050873,0,35.45364,12.891342,
Ukraine,UKR,2011,42.965057,0.006851211,0.8377485,0.010257679,6.908448,0.0023041503,36.937496,12.331836,
Ukraine,UKR,2012,40.615376,0.022580326,0.8209955,0.010498834,7.0622206,0.02611389,38.924843,12.517365,
Ukraine,UKR,2013,39.468254,0.052840456,1.1422682,0.008357166,6.8850636,0.0471642,39.86583,12.530227,
Ukraine,UKR,2014,38.43152,0.10773417,0.808175,0.012392003,8.425524,0.04089361,39.439827,12.733936,
Ukraine,UKR,2015,37.540974,0.12726195,0.63329595,0.017016765,10.2836895,0.055920612,37.320786,14.021058,
Ukraine,UKR,2016,34.64376,0.105163366,0.8463126,0.014994986,8.9253235,0.05411426,41.61037,13.799964,
Ukraine,UKR,2017,36.652885,0.11938999,1.0862875,0.025482977,10.389406,0.087618224,36.367435,15.271495,
Ukraine,UKR,2018,35.541344,0.13817014,1.2123836,0.034937836,9.812602,0.12876423,37.935123,15.196683,
Ukraine,UKR,2019,34.931942,0.24938257,0.8034138,0.050229568,10.246227,0.36203805,37.43626,15.920511,
Ukraine,UKR,2020,37.92143,0.42192313,0.97765017,0.0976383,9.849487,0.69398946,34.296787,15.741098,
Ukraine,UKR,2021,34.333004,0.51336956,1.3701696,0.1023534,11.337571,0.8320189,34.788685,16.722828,
United Arab Emirates,ARE,1965,0,0,0,0,0,0,0,100,
United Arab Emirates,ARE,1966,0,0,0,0,0,0,0,100,
United Arab Emirates,ARE,1967,81.8698,0,0,0,0,0,0,18.130203,
United Arab Emirates,ARE,1968,84.23674,0,0,0,0,0,0,15.763257,
United Arab Emirates,ARE,1969,82.545006,0,0,0,0,0,0,17.454988,
United Arab Emirates,ARE,1970,85.26284,0,0,0,0,0,0,14.737158,
United Arab Emirates,ARE,1971,88.58774,0,0,0,0,0,0,11.412263,
United Arab Emirates,ARE,1972,85.97362,0,0,0,0,0,0,14.026384,
United Arab Emirates,ARE,1973,83.11934,0,0,0,0,0,0,16.88066,
United Arab Emirates,ARE,1974,78.7154,0,0,0,0,0,0,21.284605,
United Arab Emirates,ARE,1975,67.83544,0,0,0,0,0,0,32.164555,
United Arab Emirates,ARE,1976,62.652706,0,0,0,0,0,0,37.347294,
United Arab Emirates,ARE,1977,66.39936,0,0,0,0,0,0,33.600636,
United Arab Emirates,ARE,1978,67.9947,0,0,0,0,0,0,32.005306,
United Arab Emirates,ARE,1979,62.921494,0,0,0,0,0,0,37.07851,
United Arab Emirates,ARE,1980,44.35243,0,0,0,0,0,0,55.64757,
United Arab Emirates,ARE,1981,48.080906,0,0,0,0,0,0,51.919098,
United Arab Emirates,ARE,1982,46.754345,0,0,0,0,0,0,53.245663,
United Arab Emirates,ARE,1983,44.44882,0,0,0,0,0,0,55.55118,
United Arab Emirates,ARE,1984,49.065872,0,0,0,0,0,0,50.93413,
United Arab Emirates,ARE,1985,48.93531,0,0,0,0,0,0,51.06469,
United Arab Emirates,ARE,1986,49.03182,0,0,0,0,0,0,50.96818,
United Arab Emirates,ARE,1987,50.057293,0,0,0,0,0,0,49.942707,
United Arab Emirates,ARE,1988,45.79762,0,0,0,0,0,0,54.202385,
United Arab Emirates,ARE,1989,49.50025,0,0,0,0,0,0,50.499756,
United Arab Emirates,ARE,1990,47.795685,0,0,0,0,0,0,52.204315,
United Arab Emirates,ARE,1991,47.170235,0,0,0,0,0,0,52.829765,
United Arab Emirates,ARE,1992,44.950684,0,0,0,0,0,0,55.049313,
United Arab Emirates,ARE,1993,45.219223,0,0,0,0,0,0,54.78078,
United Arab Emirates,ARE,1994,47.651134,0,0,0,0,0,0,52.348866,
United Arab Emirates,ARE,1995,49.848824,0,0,0,0,0,0,50.151176,
United Arab Emirates,ARE,1996,52.975567,0,0,0,0,0,0,47.024433,
United Arab Emirates,ARE,1997,54.223133,0,0,0,0,0,0,45.776863,
United Arab Emirates,ARE,1998,55.475636,0,0,0,0,0,0,44.52437,
United Arab Emirates,ARE,1999,56.90242,0,0,0,0,0,0,43.097576,
United Arab Emirates,ARE,2000,57.195377,0,0,0,0,0,0,42.804615,
United Arab Emirates,ARE,2001,58.114796,0,0,0,0,0,0.0397004,41.845497,
United Arab Emirates,ARE,2002,60.046333,0,0,0,0,0,0.18531561,39.768356,
United Arab Emirates,ARE,2003,58.51651,0,0,0,0,0,0.20438705,41.27911,
United Arab Emirates,ARE,2004,58.07549,0,0,0,0,0,0.21657096,41.707943,
United Arab Emirates,ARE,2005,58.18743,0,0,0,0,0,0.2400415,41.572536,
United Arab Emirates,ARE,2006,57.030087,0,0,0,0,0,0.44181862,42.528095,
United Arab Emirates,ARE,2007,58.578342,0,0,0,0,0,0.19266161,41.228996,
United Arab Emirates,ARE,2008,61.77758,0,0,0,0,0,0.42538708,37.79703,
United Arab Emirates,ARE,2009,62.21945,0,0,0,0,0.00068650045,0.3441388,37.435726,
United Arab Emirates,ARE,2010,60.95027,0,0,0,0,0.0018945786,0.7869555,38.26087,
United Arab Emirates,ARE,2011,60.37462,0,0,0,0,0.002027241,0.5068046,39.11655,
United Arab Emirates,ARE,2012,59.522648,0,0,0,0,0.0022570484,1.4968371,38.978252,
United Arab Emirates,ARE,2013,57.14406,0.00013141002,0,0.000008825387,0,0.007538911,1.8163505,41.031914,
United Arab Emirates,ARE,2014,56.579147,0.0002656149,0,0.00053515425,0,0.027509691,2.0466278,41.345917,
United Arab Emirates,ARE,2015,58.086117,0.00012101522,0,0.00048763686,0,0.025130773,1.6207088,40.26745,
United Arab Emirates,ARE,2016,56.03145,0,0,0.00046737687,0,0.024488833,1.667437,42.276157,
United Arab Emirates,ARE,2017,56.276638,0,0,0.0004660055,0,0.057411026,1.9230703,41.742413,
United Arab Emirates,ARE,2018,56.092793,0,0,0.00047260456,0,0.10308137,1.7590553,42.044594,
United Arab Emirates,ARE,2019,56.467915,0,0,0.00047728422,0,0.30129752,1.8291948,41.401108,
United Arab Emirates,ARE,2020,59.34267,0,0,0.0005128079,0.13840303,0.38913077,1.8738668,38.255417,
United Kingdom,GBR,1965,0.377056,0,0.202335,0,0.66399395,0,59.89884,38.857773,
United Kingdom,GBR,1966,0.36753565,0,0.19881883,0,0.88613766,0,56.955284,41.592224,
United Kingdom,GBR,1967,0.6198558,0,0.21464203,0,1.0227683,0,53.334682,44.808052,
United Kingdom,GBR,1968,1.3520523,0,0.15797853,0,1.1116223,0,51.559647,45.818695,
United Kingdom,GBR,1969,2.5450335,0,0.13350607,0,1.194215,0,48.549713,47.57753,
